ID,Datetime,Tweet,Categories,Ratting
7151,Fri Oct 21 19:15:05 +0000 2011,"What we're reading: Michelle Obama’s Cardio Playlist, Cell Phones Won’t Give You Cancer, How Alton Brown Slimmed Down: http://bit.ly/quBIXT",Other,3
7152,Fri Oct 21 19:00:52 +0000 2011,"@MaddieEdgerton Doesn't it look delish?! If you whip up a batch, tweet us a picture! Happy #Fall! :)",Other,1
7153,Fri Oct 21 17:45:03 +0000 2011,"Give your quesadillas, burritos & wraps a healthy makeover with these fiber-rich (and tasty!) tortillas: http://bit.ly/oz4PkV #FoodieFriday",Nutrition,2
7154,Fri Oct 21 16:15:01 +0000 2011,"Our November cover girl, actress Michelle Monaghan, on how she stays grounded and gorgeous: http://bit.ly/paPzFU",Other,2
7155,Fri Oct 21 14:45:05 +0000 2011,11 Signs You Might Need #Heartburn Medication: http://bit.ly/ri5zqG,Other,1
7156,Fri Oct 21 13:32:10 +0000 2011,Happy Friday! What are your healthy plans for the weekend?,Other,0
7157,Thu Oct 20 21:45:01 +0000 2011,"What's for #dinnertonight? We've got out eyes on Mushroom, Squash, and Smoked Gouda Pizza: http://bit.ly/qXOHjX",Other,2
7158,Thu Oct 20 20:00:15 +0000 2011,Do Natural Cold Remedies Really Work? http://bit.ly/gVW2BS What do you swear by to stop the sniffles?,Other,2
7159,Thu Oct 20 18:15:03 +0000 2011,"Healthy Cooking on the Cheap from @EatLiveRun: Pad Thai, Broccoli-and-Cheese Quiche, and Spicy Black-Bean Chili: http://bit.ly/p184eO",Nutrition,2
7160,Thu Oct 20 16:40:36 +0000 2011,@blondekel13 Many restaurants will swap brown for white rice! Or leave the meat/fish out of these http://bit.ly/pl1oVe http://bit.ly/oJQJQ4,Nutrition,2
7161,Thu Oct 20 16:30:05 +0000 2011,Click through our sample day to find out what to eat to lose 5 pounds without really trying: http://bit.ly/n8it9Y,Nutrition,2
7162,Thu Oct 20 14:45:00 +0000 2011,Are You Eating These 7 Fall Superfoods? http://huff.to/oANzmZ [via @healthyliving],Nutrition,1
7163,Thu Oct 20 13:42:13 +0000 2011,Symptoms of #migraines can vary from person to person. Here are 18 signs you could be having one: http://bit.ly/n9x9Ql,Diseases and Treatments,2
7164,Wed Oct 19 22:00:08 +0000 2011,"For a slim sweet treat tonight, whip up a batch of our #recipe of the day, Mini Whoopie Pies! http://bit.ly/mW4RcJ",Nutrition,2
7165,Wed Oct 19 21:39:20 +0000 2011,@bethschafer2 Tweet photos! We love to see the homemade versions! :),Other,1
7166,Wed Oct 19 20:15:00 +0000 2011,"If you know what kind of headache you're having, you can treat it correctly. Here are the 5 most common types: http://bit.ly/k5hMX6",Nutrition,2
7167,Wed Oct 19 18:45:02 +0000 2011,Snack time! What do you crave? Vote here: http://bit.ly/cROFSO #QuickPick:,Other,1
7168,Wed Oct 19 17:15:08 +0000 2011,The 10 Worst Plants for Your #Allergies: http://bit.ly/9J2cnz,Other,1
7169,Wed Oct 19 16:20:01 +0000 2011,Your favorite #shoes—even flats!—may be harming your body in surprising ways. New dangers and how to stay healthy: http://bit.ly/pBuBFi,Other,4
7170,Wed Oct 19 15:45:01 +0000 2011,"RT @cnnhealth: There's no proven link between IVF and #breastcancer, doctors say http://on.cnn.com/ndVrJf",Other,2
7171,Wed Oct 19 14:30:00 +0000 2011,Poll: What's at the top of your wish list this holiday season? Vote here: http://on.fb.me/oKhtpk,Other,3
7172,Wed Oct 19 13:32:19 +0000 2011,RT @feelgreatweight: Own a dog? Here are 6 Reasons to Work Out With Your Furry Friend: http://bit.ly/nFx78C,Nutrition,2
7173,Tue Oct 18 22:15:01 +0000 2011,15 Ways #Smoking Ruins Your Looks: http://bit.ly/aRajSW,Other,2
7174,Tue Oct 18 21:05:02 +0000 2011,"Ballet-inspired workouts tone abs, bum, and legs, and blast serious fat. Try this 30-minute routine: http://bit.ly/oP8H8j",Exercise,2
7175,Tue Oct 18 20:00:15 +0000 2011,"Not only are apples one of the tastiest fall fruits, they also pack some surprising beauty benefits for skin and hair: http://bit.ly/qe5KPL",Personal Care,2
7176,Tue Oct 18 18:45:02 +0000 2011,"Use up the last of that early-fall corn in today's #recipe of the day, Fresh Corn Salsa: http://bit.ly/nMyASZ",Other,2
7177,Tue Oct 18 17:15:03 +0000 2011,RT @fitsugar: Healthy #Halloween sweet treats that'll satisfy your candy cravings http://bit.ly/p9E6Vl,Nutrition,2
7178,Tue Oct 18 15:42:00 +0000 2011,#Giveaway: First 2 followers to send mailing address/Twitter handle to TellAHealthStory@Health.com win a ticket to Oct. 26 #LunafestNYC,Other,1
7179,Tue Oct 18 15:40:01 +0000 2011,"Net proceeds from #LunafestNYC (NYC, Oct. 26th, 6:30pm) will benefit @breastcancerfnd and @everymomcounts.",Other,1
7180,Tue Oct 18 15:35:01 +0000 2011,"We've got a giveaway coming in a few! 2 followers can win tix to #LunafestNYC, the traveling festival of short films by, for, & about women.",Other,1
7181,Tue Oct 18 14:50:01 +0000 2011,"15 meals for breakfast, lunch, and dinner for a healthier heart: http://bit.ly/r6HNNk",Other,2
7182,Tue Oct 18 13:28:38 +0000 2011,Study: Nearly 1 in 8 Shy Teens Has Social Phobia: http://bit.ly/qb75t5,Other,2
7183,Mon Oct 17 21:30:12 +0000 2011,"While they're no ironclad cure for a cold, these healthy chicken soup recipes can help you get back on your feet fast: http://bit.ly/huhqka",Nutrition,2
7184,Mon Oct 17 20:05:20 +0000 2011,"Giuliana Rancic, E! Host, Announces She Has Breast Cancer: http://bit.ly/pwDFKi",Other,1
7185,Mon Oct 17 19:15:02 +0000 2011,Should you get a #flu shot? Our friends at @TIMEHealthland discuss: http://ti.me/pMO7fM,Other,2
7186,Mon Oct 17 17:45:03 +0000 2011,"Try disease-fighting, vitamin-E-packed mushrooms in the #recipe of the day, Chicken-and-Wild-Mushroom Fricassee: http://bit.ly/r3FwcJ",Diseases and Treatments,2
7187,Mon Oct 17 15:52:02 +0000 2011,Expecting can put you at risk for some diseases—but it can protect you from others. What pregnancy does to your health: http://bit.ly/nBJH8Z,Diseases and Treatments,2
7188,Mon Oct 17 14:44:35 +0000 2011,RT @allyou: Today we have an Exclusive ALL YOU #freesample of AmLactin Moisturizing Body Lotion! Request yours here: http://bit.ly/nXDjd4,Other,2
7189,Mon Oct 17 13:52:40 +0000 2011,@ISISCentres Great one! We're guilty of this too. Good luck!,Nutrition,0
7190,Mon Oct 17 13:52:12 +0000 2011,@megnic1987 What kind of class is it? Enjoy!,Other,0
7191,Mon Oct 17 13:33:30 +0000 2011,Happy Monday! What are your healthy goals for this week?,Other,0
7192,Fri Oct 14 21:30:04 +0000 2011,"Cooking for the family this weekend? Try some of these stress-free, healthy recipes from our friends at @SparkPeople: http://bit.ly/ozpwyj","Nutrition, Mental Health",3
7193,Fri Oct 14 19:45:01 +0000 2011,"Using peanut butter in the dressing adds healthy fat to today's #recipe of the day, Roasted Squash and Kale Salad: http://bit.ly/oI62SP",Other,2
7194,Fri Oct 14 18:00:17 +0000 2011,"What we're reading: Woman Gives Birth 7 Hours After Completing Marathon, Cycle Karaoke, Why You Lose More Hair in Fall: http://bit.ly/opKJyW",Personal Care,2
7195,Fri Oct 14 17:07:35 +0000 2011,"Is it just #heartburn, or could it be something worse? 9 Serious Conditions That Mimic Heartburn: http://bit.ly/polz7y",Other,2
7196,Fri Oct 14 15:45:01 +0000 2011,#QuickPick: What's your favorite quickie workout? Vote here: http://bit.ly/cROFSO,Exercise,1
7197,Fri Oct 14 14:17:09 +0000 2011,Don't mind if we do! 10 to try: http://bit.ly/gx9w8i RT @My_Recipes: Today is National Desserts Day. Spread the word. Celebration required.,Nutrition,2
7198,Fri Oct 14 13:35:06 +0000 2011,Don't skip #breakfast this morning! Our friends at @FitSugar explain why eating in the a.m. can help you lose weight: http://bit.ly/qJ3giQ,Nutrition,2
7199,Thu Oct 13 21:30:02 +0000 2011,"What's for dinner tonight? Try our #recipe of the day, Adobo-Lime Chicken Tacos: http://bit.ly/nxyWqM",Other,2
7200,Fri Oct 07 14:45:00 +0000 2011,Happy Friday! What are your healthy plans for the weekend?,Other,0
7201,Fri Oct 07 13:47:47 +0000 2011,Cancer is just one of the potential health problems faced by the millions of women who were exposed to DES in the womb: http://bit.ly/qOjOvL,Other,2
7202,Thu Oct 06 22:15:02 +0000 2011,"New Healthy Cooking on the Cheap menu from @EatLiveRun - Kale and White Bean Soup, Breakfast Quesadillas and more: http://bit.ly/rovBQd",Nutrition,3
7203,Thu Oct 06 21:00:03 +0000 2011,#QuickPick: Would you ever have cosmetic surgery? Vote here: http://bit.ly/cROFSO,Other,1
7204,Thu Oct 06 19:45:00 +0000 2011,Pole dancing...as exercise?! We investigate one of the most talked-about workouts to see what the fuss is all about: http://bit.ly/mX2VZE,Exercise,2
7205,Thu Oct 06 18:30:06 +0000 2011,#Recipe of the day | Skillet Salmon & Parmesan Potatoes: http://bit.ly/mWdgnL,Other,2
7206,Thu Oct 06 17:15:01 +0000 2011,RT @HealthyLiving: 6 ways to avoid mindless eating and excess calories http://huff.to/qYesmk,Nutrition,3
7207,Thu Oct 06 16:00:03 +0000 2011,"Enough with all the skin jargon! Here, derms help us decode anti-aging lingo with a simple glossary: http://bit.ly/oiG7yz",Personal Care,2
7208,Thu Oct 06 14:45:04 +0000 2011,"Melt fat with this 10-minute workout video with Jeanette Jenkins, from our friends at @FitSugar: http://bit.ly/nIoSDy",Exercise,2
7209,Thu Oct 06 13:33:09 +0000 2011,Study: Depressed Brains May Hate Differently: http://bit.ly/mOUIvl,Other,1
7210,Wed Oct 05 21:00:01 +0000 2011,"Cooler weather calls for warm, savory dinners. Try these top #slowcooker #recipes from our friends at @allyou: http://bit.ly/p9g6bA",Nutrition,2
7211,Wed Oct 05 19:45:03 +0000 2011,Take our poll and tell us: Do you ever peek in someone's medicine cabinet? Cast your votes here: http://bit.ly/pB7fkW,Diseases and Treatments,2
7212,Wed Oct 05 18:38:55 +0000 2011,"@jennichols Hi, sorry to hear you're frustrated! Mobile is definitely something we're working on, so please don't give up on us yet!",Other,1
7213,Wed Oct 05 18:30:09 +0000 2011,#Recipe of the day | Refreshing and flavorful Red and Black Fruit Salad: http://bit.ly/qGYvAF,Other,2
7214,Wed Oct 05 17:15:02 +0000 2011,Got apples? Here's how to put all that fresh fall fruit to amazing use: http://bit.ly/ofvsp2,Other,2
7215,Wed Oct 05 16:00:02 +0000 2011,"RT @cnnhealth: 4 million adults drove drunk last year, says a nationwide survey from CDC. http://ow.ly/6O37l",Other,2
7216,Wed Oct 05 14:45:02 +0000 2011,"RT @feelgreatweight: How to Feel Great, Get Fit, and Be More Comfortable at the Gym! http://bit.ly/nx78Sm",Nutrition,2
7217,Wed Oct 05 13:40:23 +0000 2011,"A child’s risk of high blood pressure nearly triples if he or she becomes overweight, a new study has found. More here: http://bit.ly/qTwix9",Other,3
7218,Tue Oct 04 22:15:02 +0000 2011,#Recipe of the day | Banana Blueberry Bread: http://bit.ly/qas0on,Other,1
7219,Tue Oct 04 21:00:05 +0000 2011,RT @fitsugar: Get back on track after vacation or an indulgent weekend with these motivation tips! http://bit.ly/nX8jbD,Other,3
7220,Tue Oct 04 19:45:01 +0000 2011,Tone up from thigh to toe with these simple #yoga moves for great legs from Kristin McGee @thebendigirl: http://bit.ly/nbqTQp,"Nutrition, Exercise",3
7221,Tue Oct 04 18:30:00 +0000 2011,#QuickPick: Which excuse have you used to skip sex? Vote here: http://bit.ly/cROFSO,Other,2
7222,Tue Oct 04 17:15:02 +0000 2011,RT @TIMEHealthland: Let's face it: we don't really order from the 'healthy options' menu | http://ti.me/oKOV1x,Other,2
7223,Tue Oct 04 16:00:05 +0000 2011,"With a new slim-you-down app born every minute, it’s hard to know what’s worth your download. The latest and greatest: http://bit.ly/nBp9UF",Nutrition,3
7224,Tue Oct 04 14:44:58 +0000 2011,Nip/Tuck Nightmare: The Dangerous New World of Cosmetic Surgery: http://bit.ly/q2L0xZ,Other,2
7225,Mon Oct 03 20:16:54 +0000 2011,Do your allergies act up in the Fall? You CAN continue to workout without falling victim to all that sneezing. http://bit.ly/rns0k0,Exercise,2
7226,Mon Oct 03 16:31:27 +0000 2011,Want Bethenny Frankel's secret to a beautiful body? Ta-da! http://bit.ly/q5hHX6 Get even more @FGFitness ideas here: http://bit.ly/r4id6X,Exercise,2
7227,Mon Oct 03 15:02:04 +0000 2011,"The cool, crisp air of Fall has us craving a cozy blanket and comfort food. These 12 healthy soup recipes fit the bill. http://bit.ly/rs42Rf",Nutrition,2
7228,Fri Sep 30 20:58:45 +0000 2011,Need something to wear this weekend? Check out Stacy London's Saturday Style: http://bit.ly/qUOaNu,Other,2
7229,Fri Sep 30 20:07:54 +0000 2011,Having wine and cheese tonight? Try some of these low-cal cheesy snacks: http://bit.ly/nYbttL,Other,2
7230,Fri Sep 30 19:17:30 +0000 2011,"What we're reading: Stop Doing Embarrassing Moves at the Gym, Relax with Kava Juice, and Why You Can’t Find Your Keys: http://bit.ly/qlQcay",Other,2
7231,Wed Sep 28 20:32:01 +0000 2011,Craving a sweet treat? Try today's #recipe of the day - Mocha Phyllo Cups: http://bit.ly/osrfad,Nutrition,2
7232,Wed Sep 28 18:30:03 +0000 2011,Protect yourself from food poisoning with our guide to what's too dangerous to consume – ever! http://bit.ly/pjtBoR,Nutrition,2
7233,Wed Sep 28 16:30:01 +0000 2011,Fall weather makes us hungry for #soup! Try these lightened-up versions: http://bit.ly/oTzzHb,Nutrition,2
7234,Wed Sep 28 14:30:08 +0000 2011,10 Fun Ways to Get Fit Without a Gym from @CarrotsNCake: http://bit.ly/nfRZqp,Other,3
7235,Tue Sep 27 22:00:00 +0000 2011,About one in five women over age 50 in the United States have #osteoporosis. Here are 17 ways to fight it: http://bit.ly/qGOGib,Other,3
7236,Tue Sep 27 20:45:01 +0000 2011,RT @fitsugar: Learn the dos and don'ts of how to be an awesome #running buddy: http://bit.ly/p9uTfg,Other,2
7237,Tue Sep 27 19:30:01 +0000 2011,Chill out this afternoon with today's #recipe of the day - Homemade Peach Ice Cream: http://bit.ly/o0G4DM,Other,2
7238,Tue Sep 27 18:15:00 +0000 2011,How do Alison Sweeney and Sherri Shepherd stay slim and trim? Get their go-to dieting moves here: http://bit.ly/n1l1BL,Nutrition,2
7239,Tue Sep 27 17:00:03 +0000 2011,#QuickPick: What helps you sleep? Vote here: http://bit.ly/cROFSO,Sleep,1
7240,Tue Sep 27 15:45:01 +0000 2011,"The Top 10 Beauty Tips for Fall - the season's must-have tips, tricks, and products for looking great every day: http://bit.ly/pnQSck","Nutrition, Personal Care",4
7241,Tue Sep 27 15:16:19 +0000 2011,@BrooklynFitChik Glad to hear you liked it! RT What Did We Learn This Month? October Issue with Sarah Michelle Gellar: http://bit.ly/nsnrOI,Other,2
7242,Tue Sep 27 14:15:03 +0000 2011,RT @Cooking_Light: What are your cereal-buying guidelines: High in fiber? Good for kids? A few tips to keep in mind: http://ow.ly/6FWxM,Other,3
7243,Tue Sep 27 12:55:30 +0000 2011,Enjoying a cup of #coffee this morning? Find out why it may help you avoid #depression: http://bit.ly/oH1Msk,Mental Health,2
7244,Mon Sep 26 22:15:02 +0000 2011,September is Peripheral Artery Disease Awareness Month. Do you know the warning signs? Here are 11 to watch for: http://bit.ly/oGE4Bx,Diseases and Treatments,2
7245,Mon Sep 26 21:00:12 +0000 2011,Can a healthy diet help #psoriasis? http://bit.ly/bPEnn5,Nutrition,1
7246,Mon Sep 26 19:45:02 +0000 2011,RT @My_Recipes: Fall makes us want use our slow cookers. What's your favorite thing to make in yours? http://ow.ly/6Dmwr,Nutrition,2
7247,Mon Sep 26 18:30:15 +0000 2011,"We think of pizza as forbidden, but it's not! Try @Bethenny's low-cal Roasted Garlic Flatbread Pizza: http://bit.ly/nTl1nX",Other,2
7248,Mon Sep 26 17:15:01 +0000 2011,RT @MSNHealth: Aaaahhhchoo! What your sneeze might mean: http://on.msn.com/sKV,Other,1
7249,Mon Sep 26 16:00:00 +0000 2011,"Cheese lovers, rejoice – these nibbles will keep you sleek! 8 Cheesy Bites Under 80 Calories: http://bit.ly/pm9tv7",Nutrition,2
7250,Mon Sep 26 14:45:01 +0000 2011,RT @TIMEHealthland: Is bed bug hysteria making us even sicker? | http://ti.me/n3iuuP,Other,2
7251,Mon Sep 26 13:28:52 +0000 2011,Happy Monday! What was the healthiest part of your weekend?,Other,0
7252,Fri Sep 23 21:00:06 +0000 2011,#QuickPick: How do you avoid allergies? Vote here: http://bit.ly/cROFSy,Other,1
7253,Fri Sep 23 19:45:02 +0000 2011,From our friends at @FitSugar - Do you really need to warm up for workouts and races? Get the lowdown here: http://bit.ly/p9vZwQ,Exercise,2
7254,Fri Sep 23 18:30:02 +0000 2011,#FoodieFriday: Sweet Potato Puffs: http://bit.ly/pRgwhl These bite-size puffs are healthy versions of the tater tots you loved as a kid!,Nutrition,2
7255,Fri Sep 23 17:15:01 +0000 2011,"What we're reading: Imagine Your Cravings Away, Cauliflower Pizza Crust, and Why Kissing Boosts Women’s Immune Systems: http://bit.ly/renUII",Other,2
7256,Fri Sep 23 16:00:02 +0000 2011,"Sarah Michelle Gellar shares secrets to a buff body, healthy home, and incredibly balanced life in our Oct cover story: http://bit.ly/n1OYzs",Other,2
7257,Fri Sep 23 14:45:01 +0000 2011,RT @foxnewshealth: 6 Ways To Sharpen Your #Memory http://www.foxnews.com/health/2011/09/20/6-ways-to-sharpen-your-memory/,Other,3
7258,Fri Sep 23 14:30:55 +0000 2011,Wanda Sykes Had a Double Mastectomy: http://bit.ly/ozEvQf [via @PeopleMag] See which other celebs fought breast cancer: http://bit.ly/qocbm9,Other,2
7259,Fri Sep 23 13:42:45 +0000 2011,RT @fgfitness: 5 Ways to Keep Your Workouts From Falling By the Wayside: http://bit.ly/qUbKjN #FitnessFriday,Exercise,3
7260,Thu Sep 22 21:24:44 +0000 2011,@donnatobia Sounds delicious! Tweet a picture!,Other,0
7261,Thu Sep 22 21:15:01 +0000 2011,What's for dinner tonight? Try one of our 20 easy meals sure to be a hit with the whole family: http://bit.ly/dHAlxk,Other,2
7262,Thu Sep 22 19:45:04 +0000 2011,Could you be at risk for #psoriatic #arthritis? Find out here: http://bit.ly/n3FmGa,Other,2
7263,Thu Sep 22 18:30:02 +0000 2011,On this week's Healthy Cooking on the Cheap menu from @EatLiveRun - 3 #vegetarian comfort food recipes: http://bit.ly/nnwbq9,Nutrition,2
